date,equity
2021-03-04,91640.71428571429
2021-03-05,91640.71428571429
2021-03-08,91640.71428571429
2021-03-09,91862.71428571429
2021-03-10,91862.71428571429
2021-03-11,91134.71428571429
2021-03-12,91134.71428571429
2021-03-15,91134.71428571429
2021-03-16,91134.71428571429
2021-03-17,91134.71428571429
2021-03-18,91134.71428571429
2021-03-19,91134.71428571429
2021-03-22,91134.71428571429
2021-03-23,91134.71428571429
2021-03-24,91134.71428571429
2021-03-25,91134.71428571429
2021-03-26,91134.71428571429
2021-03-29,91134.71428571429
2021-03-30,91134.71428571429
2021-03-31,91134.71428571429
2021-04-01,91134.71428571429
2021-04-05,91134.71428571429
2021-04-06,91134.71428571429
2021-04-07,91134.71428571429
2021-04-08,91134.71428571429
2021-04-09,91134.71428571429
2021-04-12,91134.71428571429
2021-04-13,91134.71428571429
2021-04-14,91134.71428571429
2021-04-15,91134.71428571429
2021-04-16,91134.71428571429
2021-04-19,91134.71428571429
2021-04-20,91134.71428571429
2021-04-21,91134.71428571429
2021-04-22,91134.71428571429
2021-04-23,93956.71428571429
2021-04-26,93956.71428571429
2021-04-27,93956.71428571429
2021-04-28,93956.71428571429
2021-04-29,93956.71428571429
2021-04-30,93956.71428571429
2021-05-03,93956.71428571429
2021-05-04,93956.71428571429
2021-05-05,93956.71428571429
2021-05-06,95316.21428571429
2021-05-07,95316.21428571429
2021-05-10,95316.21428571429
2021-05-11,95316.21428571429
2021-05-12,95316.21428571429
2021-05-13,95316.21428571429
2021-05-14,95316.21428571429
2021-05-17,95316.21428571429
2021-05-18,95316.21428571429
2021-05-19,95316.21428571429
2021-05-20,95316.21428571429
2021-05-21,95316.21428571429
2021-05-24,90438.21428571429
2021-05-25,90438.21428571429
2021-05-26,90438.21428571429
2021-05-27,90438.21428571429
2021-05-28,90438.21428571429
2021-06-01,90438.21428571429
2021-06-02,90438.21428571429
2021-06-03,90438.21428571429
2021-06-04,90438.21428571429
2021-06-07,90438.21428571429
2021-06-08,90438.21428571429
2021-06-09,90438.21428571429
2021-06-10,90438.21428571429
2021-06-11,90438.21428571429
2021-06-14,90438.21428571429
2021-06-15,90438.21428571429
2021-06-16,90438.21428571429
2021-06-17,90438.21428571429
2021-06-18,90438.21428571429
2021-06-21,90438.21428571429
2021-06-22,90438.21428571429
2021-06-23,90438.21428571429
2021-06-24,90438.21428571429
2021-06-25,90438.21428571429
2021-06-28,90438.21428571429
